level_0,level_1,level_2,epoch_signal
10,0,23,-2.084992442324179e-06
10,0,24,-7.889357338407743e-07
10,1,0,9.527874641302966e-06
10,1,1,1.2095362943155509e-05
10,1,2,1.431132717196013e-05
10,1,3,1.452338059421078e-05
10,1,4,1.2731336945389759e-05
10,1,5,1.0388098026122494e-05
10,1,6,9.788914904112589e-06
10,1,7,1.1530488872190769e-05
10,1,8,1.4341429264250086e-05
10,1,9,1.5559586113275377e-05
10,1,10,1.3907753080152018e-05
10,1,11,1.0007879031008167e-05
10,1,12,6.268344534601561e-06
10,1,13,4.213206620105826e-06
10,1,14,3.913628519622661e-06
10,1,15,3.752581379996893e-06
10,1,16,2.788030038281325e-06
10,1,17,1.121940584545768e-06
10,1,18,2.801150045246724e-07
10,1,19,1.032557808609842e-06
10,1,20,3.2684249650172877e-06
10,1,21,5.557662817461047e-06
10,1,22,7.212088638118856e-06
10,1,23,8.191434002772851e-06
10,1,24,9.564872886322405e-06
10,2,0,3.236384193792144e-06
10,2,1,5.023429623455622e-06
10,2,2,7.074991404730697e-06
10,2,3,8.76946664327892e-06
10,2,4,9.67472384082673e-06
10,2,5,9.766371804300646e-06
10,2,6,9.451099463009824e-06
10,2,7,9.133454431905661e-06
10,2,8,8.987767930425969e-06
10,2,9,8.842627853371244e-06
10,2,10,8.42056700818154e-06
10,2,11,7.368857878401619e-06
10,2,12,5.3989039665390385e-06
10,2,13,2.3491164379155845e-06
10,2,14,-1.4112928721466433e-06
10,2,15,-4.938166676681177e-06
10,2,16,-6.9907852908154605e-06
10,2,17,-6.932285863129955e-06
10,2,18,-5.162741294576656e-06
10,2,19,-2.9423170855870216e-06
10,2,20,-1.2700763552938321e-06
10,2,21,-1.7952399088364566e-07
10,2,22,1.287307096473559e-06
10,2,23,3.922522650342771e-06
10,2,24,7.51543568470233e-06
11,0,0,4.381178652494082e-06
11,0,1,1.8646908125002427e-06
11,0,2,-1.4588129705782115e-06
11,0,3,-4.206730290136937e-06
11,0,4,-5.240060714507448e-06
11,0,5,-4.383116603833497e-06
11,0,6,-2.386824088812978e-06
11,0,7,-1.862310482931293e-07
11,0,8,1.7354148698659963e-06
11,0,9,3.4278546592413203e-06
11,0,10,5.000170933201661e-06
11,0,11,6.2344349336353666e-06
11,0,12,6.669801322712395e-06
11,0,13,6.130350175626205e-06
11,0,14,5.000197490447349e-06
11,0,15,4.0114701421079424e-06
11,0,16,3.5897258010791726e-06
11,0,17,3.525027621211895e-06
11,0,18,3.1559866799468045e-06
11,0,19,2.0502422863420808e-06
11,0,20,3.6850122436364833e-07
11,0,21,-1.185119544440566e-06
11,0,22,-1.962651214995346e-06
11,0,23,-1.7714228570393895e-06
11,0,24,-9.878920683928513e-07
11,1,0,9.85915263439197e-06
11,1,1,8.50981827118163e-06
11,1,2,7.0802380978444665e-06
11,1,3,5.405524724268722e-06
11,1,4,3.7551057735287505e-06
11,1,5,2.5226658556961018e-06
11,1,6,2.0232357502652067e-06
11,1,7,1.99331519312043e-06
11,1,8,2.0478079327870407e-06
11,1,9,1.9530791469144317e-06
11,1,10,2.046317089049679e-06
11,1,11,2.573817475576493e-06
11,1,12,3.3894506991898738e-06
11,1,13,3.6714828276249807e-06
11,1,14,2.8117758539048145e-06
11,1,15,8.861599003638217e-07
11,1,16,-1.0467256444367674e-06
11,1,17,-1.9396904752101257e-06
11,1,18,-1.3626494567921767e-06
11,1,19,3.984915283844067e-08
11,1,20,1.4049465089725738e-06
11,1,21,2.1692180194263233e-06
11,1,22,2.605708543971494e-06
11,1,23,3.158427763762738e-06
11,1,24,4.118161148173341e-06
11,2,0,4.098301057771608e-06
11,2,1,2.081773376728756e-06
11,2,2,1.1694691412781887e-06
11,2,3,1.2705417437396642e-06
11,2,4,1.4197847333541656e-06
11,2,5,4.4892363562682e-07
11,2,6,-1.6511245367401207e-06
11,2,7,-4.033501014496214e-06
11,2,8,-5.3952656238798506e-06
11,2,9,-5.245107318783846e-06
11,2,10,-3.7860409629779444e-06
11,2,11,-1.9871697373289758e-06
11,2,12,-6.237412073636513e-07
11,2,13,-3.385423774913563e-07
11,2,14,-1.0985473800234104e-06
11,2,15,-2.611086022425327e-06
11,2,16,-3.979796079152018e-06
11,2,17,-4.437441086977773e-06
11,2,18,-3.3554483297627163e-06
11,2,19,-1.0416111009051347e-06
11,2,20,1.7723978353742184e-06
11,2,21,3.987838922818584e-06
11,2,22,5.174307884568279e-06
11,2,23,5.313556618655012e-06
11,2,24,4.997564321347538e-06
12,0,0,-5.520115601431437e-06
12,0,1,-4.7250393230706714e-06
12,0,2,-3.466859613400654e-06
12,0,3,-2.4184437639849257e-06
12,0,4,-2.3397379103100915e-06
12,0,5,-3.7624381199237043e-06
12,0,6,-6.408344875121039e-06
12,0,7,-9.433180234330596e-06
12,0,8,-1.1646959493031119e-05
12,0,9,-1.2385555785772288e-05
12,0,10,-1.170173945112883e-05
12,0,11,-1.0458749758396292e-05
12,0,12,-9.450900101768225e-06
12,0,13,-9.017090040048061e-06
12,0,14,-8.673714312053683e-06
12,0,15,-7.889001544075108e-06
12,0,16,-6.432553441655686e-06
12,0,17,-4.826080184166582e-06
12,0,18,-3.6571997588176236e-06
12,0,19,-3.270329446951179e-06
12,0,20,-3.229338520131461e-06
12,0,21,-2.956408796706274e-06
12,0,22,-1.9305040328885094e-06
12,0,23,-4.2130223564765013e-07
12,0,24,9.322437247409479e-07
12,1,0,-4.226855589197658e-06
12,1,1,-3.0410394627546246e-06
12,1,2,-1.3217552092606975e-06
12,1,3,1.7690956874365505e-07
12,1,4,6.923427566501628e-07
12,1,5,-3.13239671761147e-08
12,1,6,-1.3559633063924616e-06
12,1,7,-2.3267799753029636e-06
12,1,8,-2.2880664232504202e-06
12,1,9,-1.6173739154501653e-06
12,1,10,-1.3969980708574586e-06
12,1,11,-2.7988266500469537e-06
12,1,12,-5.965593025157682e-06
12,1,13,-9.888951319244894e-06
12,1,14,-1.2787379282152341e-05
12,1,15,-1.3401916857744257e-05
12,1,16,-1.1565632475586717e-05
12,1,17,-8.352560814135681e-06
12,1,18,-5.105311796474259e-06
12,1,19,-2.812388853342944e-06
12,1,20,-1.5140535877492344e-06
12,1,21,-7.636509622094829e-07
12,1,22,1.747287936839316e-07
12,1,23,1.591797286964726e-06
12,1,24,3.3882145139728034e-06
12,2,0,-7.086197107219279e-06
12,2,1,-5.881923149326601e-06
12,2,2,-5.320197021470546e-06
12,2,3,-4.696243265191923e-06
12,2,4,-3.513154349602264e-06
12,2,5,-1.877845380264824e-06
12,2,6,-6.685508296446066e-07
12,2,7,-5.556719853340198e-07
12,2,8,-1.5653371753128194e-06
12,2,9,-2.9604247615712653e-06
12,2,10,-4.332217277787137e-06
12,2,11,-5.9778464655583184e-06
12,2,12,-8.749104875592213e-06
12,2,13,-1.2669728500969385e-05
12,2,14,-1.6475502588886803e-05
12,2,15,-1.799373303111617e-05
12,2,16,-1.5992351347466575e-05
12,2,17,-1.1097576663653575e-05
12,2,18,-5.708248221275369e-06
12,2,19,-2.069106480030532e-06
12,2,20,-9.286813248904897e-07
12,2,21,-1.03656349618455e-06
12,2,22,-5.650163159382166e-07
12,2,23,1.5461362866807545e-06
12,2,24,4.624385542925603e-06
13,0,0,-1.2943496596623159e-05
13,0,1,-1.0868511324651706e-05
13,0,2,-1.0683117011496676e-05
13,0,3,-1.2119841447721664e-05
13,0,4,-1.4544667136124029e-05
13,0,5,-1.706797218470606e-05
13,0,6,-1.9408481892231578e-05
13,0,7,-2.1318479002076815e-05
13,0,8,-2.2817695911585474e-05
13,0,9,-2.355716750204067e-05
13,0,10,-2.355328505099989e-05
13,0,11,-2.289554138325961e-05
13,0,12,-2.2231722290820956e-05
13,0,13,-2.182175699774931e-05
13,0,14,-2.1701457767955325e-05
13,0,15,-2.1099346072962072e-05
13,0,16,-1.945650612358385e-05
13,0,17,-1.6432549700067184e-05
13,0,18,-1.2750389768282169e-05
13,0,19,-9.349667519186324e-06
13,0,20,-7.411305088159516e-06
13,0,21,-7.258467047834276e-06
13,0,22,-8.825669778707171e-06
13,0,23,-1.1258927574514261e-05
13,0,24,-1.392418946864738e-05
13,1,0,-1.6140930769736775e-05
13,1,1,-1.4867093926643486e-05
13,1,2,-1.558576937473594e-05
13,1,3,-1.7153097979677435e-05
13,1,4,-1.900762609822863e-05
13,1,5,-2.0376542246457814e-05
13,1,6,-2.128887604048663e-05
13,1,7,-2.1239325313204154e-05
13,1,8,-2.0605254701510137e-05
13,1,9,-1.9705566522003207e-05
13,1,10,-1.9864896899404326e-05
13,1,11,-2.140019964883401e-05
13,1,12,-2.423867881327761e-05
13,1,13,-2.676200277934972e-05
13,1,14,-2.8090383111914734e-05
13,1,15,-2.761130495162762e-05
13,1,16,-2.63252066645802e-05
13,1,17,-2.462587181386905e-05
13,1,18,-2.300136000199407e-05
13,1,19,-2.076926643010998e-05
13,1,20,-1.8346165871283644e-05
13,1,21,-1.6221236970312696e-05
13,1,22,-1.5896542991366874e-05
13,1,23,-1.7281020957973163e-05
13,1,24,-1.9799598089227047e-05
13,2,0,-1.5088450388438257e-05
13,2,1,-1.2424049967699495e-05
13,2,2,-1.157194582410262e-05
13,2,3,-1.210857680997553e-05
13,2,4,-1.3877227527122607e-05
13,2,5,-1.601601858274666e-05
13,2,6,-1.8231105331049935e-05
13,2,7,-1.9533865561282117e-05
13,2,8,-1.9927887775791995e-05
13,2,9,-1.9487715616639187e-05
13,2,10,-1.9634414931433866e-05
13,2,11,-2.096033599028864e-05
13,2,12,-2.3751320613102172e-05
13,2,13,-2.6441546318181543e-05
13,2,14,-2.796312079058022e-05
13,2,15,-2.7372967859699837e-05
13,2,16,-2.5649532126628335e-05
13,2,17,-2.3406840394725502e-05
13,2,18,-2.1475102723205125e-05
13,2,19,-1.913029292466555e-05
13,2,20,-1.6449069034480584e-05
13,2,21,-1.3497421078811152e-05
13,2,22,-1.1878054096641822e-05
13,2,23,-1.2042976047552762e-05
13,2,24,-1.4114556171310037e-05
14,0,0,-1.6267155175702161e-06
14,0,1,-7.461271363577424e-07
14,0,2,-4.0266305095177025e-07
14,0,3,-7.242167265445157e-07
14,0,4,-1.518055273547195e-06
14,0,5,-2.2693239199548794e-06
14,0,6,-2.862982043468125e-06
14,0,7,-3.5740643020812683e-06
14,0,8,-5.0241015581513045e-06
14,0,9,-7.292504705656388e-06
14,0,10,-9.821904096426874e-06
14,0,11,-1.147149249659281e-05
14,0,12,-1.1542156597994736e-05
14,0,13,-1.0106621053261621e-05
14,0,14,-8.217338595052637e-06
14,0,15,-6.8832546392288735e-06
14,0,16,-6.5630266431331865e-06
14,0,17,-6.635224516423038e-06
14,0,18,-6.2544714660118725e-06
14,0,19,-4.919494750175546e-06
14,0,20,-3.2839183893918e-06
14,0,21,-2.458839153665049e-06
14,0,22,-3.3408534861669456e-06
14,0,23,-5.492863137983539e-06
14,0,24,-7.610012948755366e-06
14,1,0,4.041541311577577e-06
14,1,1,5.436139043982349e-06
14,1,2,6.806415432507773e-06
14,1,3,6.839934314544264e-06
14,1,4,5.172117093698003e-06
14,1,5,2.400556549519677e-06
14,1,6,-9.772857229216689e-08
14,1,7,-1.5067195133143215e-06
14,1,8,-1.7704840765942305e-06
14,1,9,-1.6870513969849068e-06
14,1,10,-1.7655340606566002e-06
14,1,11,-2.083986723067972e-06
14,1,12,-2.0203393733947813e-06
14,1,13,-1.2816233001996041e-06
14,1,14,5.165250704183078e-08
14,1,15,1.2496776621216836e-06
14,1,16,1.952090889956759e-06
14,1,17,2.1968084511104363e-06
14,1,18,2.7050508327370628e-06
14,1,19,3.799847820352357e-06
14,1,20,5.3788477890766816e-06
14,1,21,6.592646339426134e-06
14,1,22,7.002625456817453e-06
14,1,23,6.635576672776812e-06
14,1,24,6.318443141500548e-06
14,2,0,-5.115917232450726e-06
14,2,1,-2.7590402580282124e-06
14,2,2,-4.083495757098711e-07
14,2,3,8.132094088283545e-08
14,2,4,-2.0431827883617246e-06
14,2,5,-5.750873328199584e-06
14,2,6,-9.208192342036474e-06
14,2,7,-1.109870152671749e-05
14,2,8,-1.1551903470959936e-05
14,2,9,-1.1524078025841383e-05
14,2,10,-1.1804224953630563e-05
14,2,11,-1.2165479892536695e-05
14,2,12,-1.1858875399680812e-05
14,2,13,-1.0396528678335674e-05
14,2,14,-8.25351392925365e-06
14,2,15,-6.340743224324556e-06
14,2,16,-5.322443109619514e-06
14,2,17,-4.972543757931049e-06
14,2,18,-4.69572739978939e-06
14,2,19,-4.047677854320821e-06
14,2,20,-3.237652393223194e-06
14,2,21,-2.601103590328858e-06
14,2,22,-2.262453960673197e-06
14,2,23,-1.8794684645337937e-06
14,2,24,-1.3132477956935432e-06
15,0,0,-7.221248341295842e-06
15,0,1,-6.893230704862335e-06
15,0,2,-5.556539409588677e-06
15,0,3,-3.829021500436909e-06
15,0,4,-2.6240528704806653e-06
15,0,5,-2.644720410290664e-06
15,0,6,-3.3736633261233684e-06
15,0,7,-3.960253220506991e-06
15,0,8,-3.7682672534531682e-06
15,0,9,-3.369308301628504e-06
15,0,10,-3.5288827874112164e-06
15,0,11,-4.591376341727581e-06
15,0,12,-5.599734224002572e-06
15,0,13,-5.5676767180746665e-06
15,0,14,-4.1741987555634036e-06
15,0,15,-2.5919395215772388e-06
15,0,16,-2.0316045568377454e-06
15,0,17,-2.9627192348390883e-06
15,0,18,-4.283281732730108e-06
15,0,19,-4.8284146752018795e-06
15,0,20,-4.092902660939322e-06
15,0,21,-3.0350895483269655e-06
15,0,22,-2.504038676330464e-06
15,0,23,-2.6566211486406976e-06
15,0,24,-2.304846418849232e-06
15,1,0,-1.3721965865279967e-05
15,1,1,-1.3214360129954069e-05
15,1,2,-1.1986849309680598e-05
15,1,3,-1.1377726501825844e-05
15,1,4,-1.225832838903484e-05
15,1,5,-1.4206125554440548e-05
15,1,6,-1.5678057622489443e-05
15,1,7,-1.5513545307998286e-05
15,1,8,-1.3886943841065372e-05
15,1,9,-1.2247740415356908e-05
15,1,10,-1.1872813951890003e-05
15,1,11,-1.2859155149894282e-05
15,1,12,-1.4070226671289302e-05
15,1,13,-1.4457165013360453e-05
15,1,14,-1.393534642221922e-05
15,1,15,-1.3419040096648632e-05
15,1,16,-1.3588099884716417e-05
15,1,17,-1.4191938892073016e-05
15,1,18,-1.4145838423942599e-05
15,1,19,-1.2837010044969765e-05
15,1,20,-1.0785271457922031e-05
15,1,21,-9.45813458653181e-06
15,1,22,-9.746111900022056e-06
15,1,23,-1.1150064695068665e-05
15,1,24,-1.1931202785018125e-05
15,2,0,-1.1606506623284987e-05
15,2,1,-1.2907151732607209e-05
15,2,2,-1.4203218081734596e-05
15,2,3,-1.5221453440415907e-05
15,2,4,-1.593572547889464e-05
15,2,5,-1.6359956014677223e-05
15,2,6,-1.6190254487138305e-05
15,2,7,-1.5311839752820723e-05
15,2,8,-1.3957977561119606e-05
15,2,9,-1.2819450248602034e-05
15,2,10,-1.2295019588638386e-05
15,2,11,-1.2286639140533491e-05
15,2,12,-1.223363233333278e-05
15,2,13,-1.204336822167401e-05
15,2,14,-1.2201429672048308e-05
15,2,15,-1.3469411551962217e-05
15,2,16,-1.5686954663592643e-05
15,2,17,-1.7682473380509363e-05
15,2,18,-1.78953533515573e-05
15,2,19,-1.607018954318299e-05
15,2,20,-1.3577073898383583e-05
15,2,21,-1.2649092429676536e-05
15,2,22,-1.4167960245802403e-05
15,2,23,-1.6879804276467175e-05
15,2,24,-1.8037905370450096e-05
16,0,0,-2.907016939960672e-05
16,0,1,-2.877452686465571e-05
16,0,2,-2.9188662736693953e-05
16,0,3,-3.028181717685337e-05
16,0,4,-3.1902312660065475e-05
16,0,5,-3.355016865469766e-05
16,0,6,-3.4977225525896624e-05
16,0,7,-3.6023482052959226e-05
16,0,8,-3.692852097177536e-05
16,0,9,-3.7728524164907986e-05
16,0,10,-3.8400421025610275e-05
16,0,11,-3.8500800138351315e-05
16,0,12,-3.7767086740837785e-05
16,0,13,-3.5910597024084575e-05
16,0,14,-3.303920142690392e-05
16,0,15,-2.9211942891023196e-05
16,0,16,-2.4871441207773102e-05
16,0,17,-2.051227669296453e-05
16,0,18,-1.7006972010351297e-05
16,0,19,-1.4845325716329e-05
16,0,20,-1.4240325466119874e-05
16,0,21,-1.4701485852919305e-05
16,0,22,-1.5844757089872015e-05
16,0,23,-1.7342029863477194e-05
16,0,24,-1.9370419902193094e-05
16,1,0,-1.5427055998549696e-05
16,1,1,-1.4581118229122728e-05
16,1,2,-1.4899041201811894e-05
16,1,3,-1.603112492617033e-05
16,1,4,-1.6966492947157364e-05
16,1,5,-1.6955587741722725e-05
16,1,6,-1.6093830585015272e-05
16,1,7,-1.5480855885142172e-05
16,1,8,-1.6190459669146082e-05
16,1,9,-1.844665266819898e-05
16,1,10,-2.1224540567111824e-05
16,1,11,-2.319516241189334e-05
16,1,12,-2.355787181474822e-05
16,1,13,-2.253116433089471e-05
16,1,14,-2.0638197327694997e-05
16,1,15,-1.821335490458987e-05
16,1,16,-1.5127036247432769e-05
16,1,17,-1.148461614153707e-05
16,1,18,-7.797290279769006e-06
16,1,19,-4.931098083753668e-06
16,1,20,-3.285832693868617e-06
16,1,21,-2.7624832412225485e-06
16,1,22,-2.929097579899766e-06
16,1,23,-3.7819809785687316e-06
16,1,24,-5.483696886444603e-06
16,2,0,-1.2212502952106338e-05
16,2,1,-1.2378438443928037e-05
16,2,2,-1.3876689106251134e-05
16,2,3,-1.582878345228781e-05
16,2,4,-1.7374821149741424e-05
16,2,5,-1.818639311565299e-05
16,2,6,-1.8651652777033336e-05
16,2,7,-1.95284391520126e-05
16,2,8,-2.1391436485352906e-05
16,2,9,-2.4175012728013283e-05
16,2,10,-2.7187841301789e-05
16,2,11,-2.9477800565440955e-05
16,2,12,-3.0302812680457715e-05
16,2,13,-2.9342677299382938e-05
16,2,14,-2.6710919735370865e-05
16,2,15,-2.286011328991671e-05
16,2,16,-1.848787824465525e-05
16,2,17,-1.4342545396164733e-05
16,2,18,-1.0948420257935972e-05
16,2,19,-8.376730090498626e-06
16,2,20,-6.343260705696577e-06
16,2,21,-4.642854470210774e-06
16,2,22,-3.5409717911673224e-06
16,2,23,-3.666721804689195e-06
16,2,24,-5.361547016803875e-06
17,0,0,-2.3035121901018494e-05
17,0,1,-2.229071721122737e-05
17,0,2,-2.1677351064828794e-05
17,0,3,-2.1793388038588877e-05
17,0,4,-2.2582282299470633e-05
17,0,5,-2.3134828715265965e-05
17,0,6,-2.2715618590311978e-05
17,0,7,-2.118746665213207e-05
17,0,8,-1.9386712226725548e-05
17,0,9,-1.8226752853140273e-05
17,0,10,-1.825699318862696e-05
17,0,11,-1.9051297851671242e-05
17,0,12,-1.988881442763007e-05
17,0,13,-2.009421180375608e-05
17,0,14,-1.9818374425726e-05
17,0,15,-1.9605609414810078e-05
17,0,16,-2.0135965614743014e-05
17,0,17,-2.1262959079078715e-05
17,0,18,-2.224971427907741e-05
17,0,19,-2.196042947598441e-05
17,0,20,-2.0096829693344673e-05
17,0,21,-1.7301393639596453e-05
17,0,22,-1.5155397930635478e-05
17,0,23,-1.4738382234530628e-05
17,0,24,-1.6166917580338826e-05
17,1,0,-4.146332565081604e-06
17,1,1,-3.289384452630906e-06
17,1,2,-3.0021760259729956e-06
17,1,3,-3.219273324015897e-06
17,1,4,-3.704947867574324e-06
17,1,5,-4.276681711479934e-06
17,1,6,-4.8703241916840765e-06
17,1,7,-5.438895176767671e-06
17,1,8,-5.9741244493853205e-06
17,1,9,-6.576892435765152e-06
17,1,10,-7.415467663572618e-06
17,1,11,-8.458377250082823e-06
17,1,12,-9.304670813842426e-06
17,1,13,-9.344304410748992e-06
17,1,14,-8.299903980501426e-06
17,1,15,-6.585070612245359e-06
17,1,16,-5.066446904501085e-06
17,1,17,-4.330293514565281e-06
17,1,18,-4.199129460902019e-06
17,1,19,-3.984487616691553e-06
17,1,20,-3.2803269766599227e-06
17,1,21,-2.4021281563877593e-06
17,1,22,-2.037753832507004e-06
17,1,23,-2.426805840296571e-06
17,1,24,-3.0393126960881077e-06
17,2,0,6.76751788967432e-07
17,2,1,8.540520993781587e-07
17,2,2,8.603503502817875e-07
17,2,3,9.814095538598975e-07
17,2,4,9.464321151484396e-07
17,2,5,2.4073706658258383e-07
17,2,6,-1.586049462262812e-06
17,2,7,-4.266221430860033e-06
17,2,8,-7.070889219766693e-06
17,2,9,-9.150357936886814e-06
17,2,10,-1.0307799101504295e-05
17,2,11,-1.0857592294897394e-05
17,2,12,-1.1354844342384028e-05
17,2,13,-1.1799686211203203e-05
17,2,14,-1.1751493177631766e-05
17,2,15,-1.0585561697947778e-05
17,2,16,-8.32607487283386e-06
17,2,17,-5.5959267153263335e-06
17,2,18,-3.3993263566067637e-06
17,2,19,-2.2196764224346934e-06
17,2,20,-1.932958941024116e-06
17,2,21,-1.8394687050548371e-06
17,2,22,-1.4845503977293205e-06
17,2,23,-8.285938871046547e-07
17,2,24,-4.3825867322123485e-07
18,0,0,-4.231181509861632e-06
18,0,1,-2.394054026102986e-06
18,0,2,-8.620066311078667e-07
18,0,3,-3.572214435305032e-07
18,0,4,-1.0312271268918494e-06
18,0,5,-2.3957173100383732e-06
18,0,6,-3.806227380083536e-06
18,0,7,-4.712601800939653e-06
18,0,8,-4.982998217784772e-06
18,0,9,-4.7819864251760595e-06
18,0,10,-4.588114166082652e-06
18,0,11,-4.8055470676755085e-06
18,0,12,-5.597998908085731e-06
18,0,13,-6.5844819872656e-06
18,0,14,-7.188956913327155e-06
18,0,15,-7.00725951429098e-06
18,0,16,-6.360393403345992e-06
18,0,17,-5.959305506291694e-06
18,0,18,-6.352775475610426e-06
18,0,19,-7.169650159510226e-06
18,0,20,-7.437374117083833e-06
18,0,21,-6.324359222724797e-06
18,0,22,-4.1967756885787565e-06
18,0,23,-2.3774617502134176e-06
18,0,24,-2.2830039937659757e-06
18,1,0,-1.0527512652045302e-05
18,1,1,-1.098119480949744e-05
18,1,2,-1.0295245164049715e-05
18,1,3,-9.090238881012257e-06
18,1,4,-8.441466469143947e-06
18,1,5,-8.833795568291775e-06
18,1,6,-1.039466967113755e-05
18,1,7,-1.2367613274028347e-05
18,1,8,-1.4025761838454926e-05
18,1,9,-1.465694389493307e-05
18,1,10,-1.4561310161818712e-05
18,1,11,-1.435477337071334e-05
18,1,12,-1.489922019037187e-05
18,1,13,-1.5990808844429383e-05
18,1,14,-1.6924637272762314e-05
18,1,15,-1.6617009780250632e-05
18,1,16,-1.514122873056648e-05
18,1,17,-1.3218252767335662e-05
18,1,18,-1.2092165159736424e-05
18,1,19,-1.1878938853100891e-05
18,1,20,-1.2082241480998565e-05
18,1,21,-1.1698738118568256e-05
18,1,22,-1.0894358436865483e-05
18,1,23,-1.0347582583139947e-05
18,1,24,-1.112283733367491e-05
18,2,0,-7.842847961453316e-06
18,2,1,-8.96381620519893e-06
18,2,2,-8.507744623230688e-06
18,2,3,-6.834937914376152e-06
18,2,4,-5.153556853143413e-06
18,2,5,-4.6093039377581905e-06
18,2,6,-5.624424822736341e-06
18,2,7,-7.497727458797058e-06
18,2,8,-9.114123667428248e-06
18,2,9,-9.680278306952166e-06
18,2,10,-9.416794777539293e-06
18,2,11,-9.095265840202804e-06
18,2,12,-9.40267578157858e-06
18,2,13,-1.0161160904754486e-05
18,2,14,-1.0677641125714644e-05
18,2,15,-1.0291369988966656e-05
18,2,16,-9.151414405948136e-06
18,2,17,-7.906370710350507e-06
18,2,18,-7.274550552380092e-06
18,2,19,-7.300707620392852e-06
18,2,20,-7.638341162552551e-06
18,2,21,-7.850308728502074e-06
18,2,22,-8.060191004968299e-06
18,2,23,-8.583033323361102e-06
18,2,24,-9.672188169560403e-06
19,0,0,-3.1009295078598628e-06
19,0,1,-3.0878247804056813e-06
19,0,2,-2.488958526354596e-06
19,0,3,-1.8798948356563383e-06
19,0,4,-1.9453939165699316e-06
19,0,5,-2.2968055760710395e-06
19,0,6,-2.3556360598329235e-06
19,0,7,-1.5893894906553733e-06
19,0,8,-6.778699217704531e-07
19,0,9,-4.492358651625912e-07
19,0,10,-1.5840385694472275e-06
19,0,11,-3.4552890216322835e-06
19,0,12,-5.27040000301916e-06
19,0,13,-6.193244281776163e-06
19,0,14,-6.394258620970078e-06
19,0,15,-5.916983079208739e-06
19,0,16,-4.868000614585363e-06
19,0,17,-2.727563737324457e-06
19,0,18,2.9425198574338034e-07
19,0,19,3.6460580847570007e-06
19,0,20,6.0354625919763e-06
19,0,21,7.053848926780355e-06
19,0,22,6.8011847465009934e-06
19,0,23,6.281690823852133e-06
19,0,24,5.700890409028386e-06
19,1,0,-7.975533781674261e-07
19,1,1,8.73442415864229e-09
19,1,2,1.0395128965968789e-06
19,1,3,1.7770238892942498e-06
19,1,4,1.7114307666270918e-06
19,1,5,1.3168617638943604e-06
19,1,6,1.2238433737833925e-06
19,1,7,1.895736414607877e-06
19,1,8,2.6124806416218073e-06
19,1,9,2.433227054885712e-06
19,1,10,6.68767880558419e-07
19,1,11,-2.0150997743397913e-06
19,1,12,-4.5873389127873085e-06
19,1,13,-6.039008166174525e-06
19,1,14,-6.497969394752298e-06
19,1,15,-6.265466893322271e-06
19,1,16,-5.631735341258127e-06
19,1,17,-4.002255141652265e-06
19,1,18,-1.052257918891149e-06
19,1,19,3.1484964452692702e-06
19,1,20,7.402413140226722e-06
19,1,21,1.0729265500948062e-05
19,1,22,1.254047402241042e-05
19,1,23,1.3393335593206218e-05
19,1,24,1.364491201780605e-05
19,2,0,-1.9551349687689534e-06
19,2,1,-4.124805461816151e-07
19,2,2,1.9154253381041856e-06
19,2,3,3.6264588374396232e-06
19,2,4,3.362369584546343e-06
19,2,5,1.2693770448072184e-06
19,2,6,-1.294265640540514e-06
19,2,7,-2.649593846773264e-06
19,2,8,-2.4368248340805962e-06
19,2,9,-1.544427346110658e-06
19,2,10,-1.4621597292316661e-06
19,2,11,-2.7305929004233198e-06
19,2,12,-4.942700325938132e-06
19,2,13,-7.042940810962628e-06
19,2,14,-8.520434621094681e-06
19,2,15,-9.212143187079848e-06
19,2,16,-9.145976355146262e-06
19,2,17,-7.751116324465591e-06
19,2,18,-4.506696926762489e-06
19,2,19,6.861957092429569e-07
19,2,20,6.730054256209048e-06
19,2,21,1.2208341104289009e-05
19,2,22,1.59690930210105e-05
19,2,23,1.807822436257413e-05
19,2,24,1.905438140255408e-05
20,0,0,-9.513602122634306e-06
20,0,1,-7.301804107221648e-06
20,0,2,-6.407045389071782e-06
20,0,3,-7.191196453114172e-06
20,0,4,-9.288197317962679e-06
20,0,5,-1.1452351634611956e-05
20,0,6,-1.2576527848117466e-05
20,0,7,-1.2423527553935012e-05
20,0,8,-1.1957169950534325e-05
20,0,9,-1.2311367210449532e-05
20,0,10,-1.3980030988976818e-05
20,0,11,-1.6285982807703056e-05
20,0,12,-1.8174658451037976e-05
20,0,13,-1.888626603379869e-05
20,0,14,-1.857107445563859e-05
20,0,15,-1.774529254429478e-05
20,0,16,-1.6938027945354994e-05
20,0,17,-1.618585544309922e-05
20,0,18,-1.5423285597257843e-05
20,0,19,-1.4495094580968385e-05
20,0,20,-1.3482783307064818e-05
20,0,21,-1.2372633684856944e-05
20,0,22,-1.128642341874798e-05
20,0,23,-1.0331885431949202e-05
20,0,24,-9.904497130515009e-06
20,1,0,-6.733707514581567e-06
20,1,1,-5.395875349137005e-06
20,1,2,-4.866461749527032e-06
20,1,3,-4.383819825147387e-06
20,1,4,-3.4075561923868007e-06
20,1,5,-1.7880091302638367e-06
20,1,6,-3.027118441056071e-08
20,1,7,1.2059564321665583e-06
20,1,8,1.2304454868714116e-06
20,1,9,-1.4427511347439888e-07
20,1,10,-2.731224635452585e-06
20,1,11,-5.819727898915899e-06
