level_0,level_1,level_2,epoch_signal
7,0,5,3.613933276220161e-06
7,0,6,2.8930350230434534e-06
7,0,7,3.9068978039818946e-07
7,0,8,-2.6230420580540526e-06
7,0,9,-4.816279832912121e-06
7,0,10,-5.504647279111068e-06
7,0,11,-4.912946752023089e-06
7,0,12,-3.7525453640061663e-06
7,0,13,-2.792053279104039e-06
7,0,14,-2.3920433151863445e-06
7,0,15,-2.4864475933445253e-06
7,0,16,-2.549785169117676e-06
7,0,17,-1.9707373506103616e-06
7,0,18,-3.870599415145898e-07
7,0,19,1.8148081196466735e-06
7,0,20,3.6252739477244972e-06
7,0,21,3.7938804436261637e-06
7,0,22,1.768629980667568e-06
7,0,23,-1.8584198464380736e-06
7,0,24,-5.374597538373023e-06
7,1,0,9.269222347817901e-06
7,1,1,8.46874767262485e-06
7,1,2,8.06531909997119e-06
7,1,3,7.90317219933565e-06
7,1,4,7.673663754508475e-06
7,1,5,6.50166849165847e-06
7,1,6,4.280119965301751e-06
7,1,7,1.0938842187189937e-06
7,1,8,-2.0793905005746032e-06
7,1,9,-4.598783266689192e-06
7,1,10,-5.60379093423081e-06
7,1,11,-5.036306977230972e-06
7,1,12,-2.8121620253609416e-06
7,1,13,2.1264397990667832e-07
7,1,14,3.2827076700267586e-06
7,1,15,5.199704978796913e-06
7,1,16,5.939121999569191e-06
7,1,17,5.946341932417331e-06
7,1,18,6.639494048414662e-06
7,1,19,8.275455307361933e-06
7,1,20,1.0247673497267788e-05
7,1,21,1.0387483935290706e-05
7,1,22,7.622400266778099e-06
7,1,23,2.2561900886698075e-06
7,1,24,-2.864409768272243e-06
7,2,0,-8.194166852493461e-06
7,2,1,-8.971077611006088e-06
7,2,2,-9.321641985230399e-06
7,2,3,-9.500955780516649e-06
7,2,4,-1.0254539818570609e-05
7,2,5,-1.2075035372470099e-05
7,2,6,-1.4752990902446072e-05
7,2,7,-1.748563107547359e-05
7,2,8,-1.9512461148853762e-05
7,2,9,-2.053182573617362e-05
7,2,10,-2.0657781295501157e-05
7,2,11,-1.9976924820459254e-05
7,2,12,-1.8428960449400696e-05
7,2,13,-1.6078241117998822e-05
7,2,14,-1.3539470293681623e-05
7,2,15,-1.1801898829946647e-05
7,2,16,-1.1481905119689628e-05
7,2,17,-1.2112988223142744e-05
7,2,18,-1.2401391180159762e-05
7,2,19,-1.1348437861609276e-05
7,2,20,-9.378237294779899e-06
7,2,21,-8.2628293379259e-06
7,2,22,-9.735309285591306e-06
7,2,23,-1.388328985509708e-05
7,2,24,-1.8807062868413517e-05
8,0,0,1.1388347217313529e-05
8,0,1,1.1216381411731336e-05
8,0,2,1.0321557937557739e-05
8,0,3,1.0215918307383256e-05
8,0,4,1.2037384474042942e-05
8,0,5,1.4857974241233975e-05
8,0,6,1.7297888083165703e-05
8,0,7,1.7969584127434848e-05
8,0,8,1.7228148028394547e-05
8,0,9,1.578919933189376e-05
8,0,10,1.4768906332368495e-05
8,0,11,1.41456521594249e-05
8,0,12,1.4036364364048304e-05
8,0,13,1.413771408954954e-05
8,0,14,1.4891373797563815e-05
8,0,15,1.6019365523299058e-05
8,0,16,1.747732629732901e-05
8,0,17,1.8678492329880477e-05
8,0,18,2.0125342716468013e-05
8,0,19,2.2039471115108144e-05
8,0,20,2.4713084353515267e-05
8,0,21,2.666438270977709e-05
8,0,22,2.6442809424442187e-05
8,0,23,2.291319722226928e-05
8,0,24,1.7733780523986075e-05
8,1,0,2.6327194456230016e-05
8,1,1,2.372111374702101e-05
8,1,2,2.050148644766191e-05
8,1,3,1.8463995641026577e-05
8,1,4,1.8470168563558434e-05
8,1,5,1.9591213204860135e-05
8,1,6,2.0952409561945636e-05
8,1,7,2.1895249991513784e-05
8,1,8,2.2777288152777222e-05
8,1,9,2.348018350376089e-05
8,1,10,2.3932688411253513e-05
8,1,11,2.363853890282718e-05
8,1,12,2.3117929575859446e-05
8,1,13,2.293814066053391e-05
8,1,14,2.3893308017675693e-05
8,1,15,2.5470907364538416e-05
8,1,16,2.7083701974096918e-05
8,1,17,2.8008822536227437e-05
8,1,18,2.8890488168455478e-05
8,1,19,3.016843738285358e-05
8,1,20,3.20193478952251e-05
8,1,21,3.29604348189821e-05
8,1,22,3.190430336209838e-05
