level_0,level_1,level_2,epoch_signal
4,2,0,-3.7086810887222146e-05
4,2,1,-3.5432054374285845e-05
4,2,2,-3.3173233299303544e-05
4,2,3,-3.009581168324964e-05
4,2,4,-2.667598349677001e-05
4,2,5,-2.329112210791367e-05
4,2,6,-2.0689842075610038e-05
4,2,7,-1.847890698878328e-05
4,2,8,-1.6262461091577423e-05
4,2,9,-1.3534999945256855e-05
4,2,10,-1.1412875198392198e-05
4,2,11,-1.1144797629273273e-05
4,2,12,-1.3721559866839046e-05
4,2,13,-1.772206477686114e-05
4,2,14,-2.0926226300485074e-05
4,2,15,-2.1024329493650484e-05
4,2,16,-1.8286967224060997e-05
4,2,17,-1.4351404602287775e-05
4,2,18,-1.1800645910026815e-05
4,2,19,-1.1306003020979507e-05
4,2,20,-1.2506377429330755e-05
4,2,21,-1.374510777641248e-05
4,2,22,-1.4532749117374404e-05
4,2,23,-1.4622316156939655e-05
4,2,24,-1.4783060980522048e-05
5,0,0,7.047205977379618e-06
5,0,1,6.984303140080393e-06
5,0,2,5.228266750836993e-06
5,0,3,3.1081643564213337e-06
5,0,4,2.3571454572624776e-06
5,0,5,3.7515456474150805e-06
5,0,6,6.356548059689596e-06
5,0,7,8.27578563584254e-06
5,0,8,8.058580107928514e-06
5,0,9,5.851096007849588e-06
5,0,10,3.115344635299885e-06
5,0,11,1.438614275293963e-06
5,0,12,1.2154302748182175e-06
5,0,13,1.4839167527611532e-06
5,0,14,7.597510488701673e-07
5,0,15,-1.5819974814070941e-06
5,0,16,-4.7887741661354765e-06
5,0,17,-7.219885554414398e-06
5,0,18,-7.673647747401485e-06
5,0,19,-6.178196873610046e-06
5,0,20,-3.9173392580611885e-06
5,0,21,-2.099652951438396e-06
5,0,22,-1.1400543541446043e-06
5,0,23,-5.150513592876463e-07
5,0,24,4.0658933963783024e-07
5,1,0,2.0846864519221547e-05
5,1,1,2.0354485908217514e-05
5,1,2,1.9033176351367326e-05
5,1,3,1.7483643283823774e-05
5,1,4,1.6914919503628004e-05
5,1,5,1.747392405949792e-05
5,1,6,1.8946751070346695e-05
5,1,7,2.01909980485737e-05
5,1,8,2.0761555370115564e-05
5,1,9,2.031024663007254e-05
5,1,10,1.9496126623766517e-05
5,1,11,1.8564908809064456e-05
5,1,12,1.8016263761799984e-05
5,1,13,1.743723140470283e-05
5,1,14,1.674226393725371e-05
5,1,15,1.540380058247671e-05
5,1,16,1.3815859189307078e-05
5,1,17,1.2147404230766431e-05
5,1,18,1.123341079078109e-05
5,1,19,1.1094156235928179e-05
5,1,20,1.199553462041407e-05
5,1,21,1.3403213433410424e-05
5,1,22,1.544585270773027e-05
5,1,23,1.7675356038665112e-05
5,1,24,2.019074775562804e-05
5,2,0,3.498843632155561e-06
5,2,1,3.424464062942587e-06
5,2,2,1.82952556313007e-06
5,2,3,-5.819433768324963e-08
5,2,4,-1.1486642677661758e-06
5,2,5,-1.1802240072363837e-06
5,2,6,-6.747038342421979e-07
5,2,7,-3.079935357128907e-08
5,2,8,7.437037876887577e-07
5,2,9,1.8732366067443837e-06
5,2,10,3.086543848048617e-06
5,2,11,3.684986277562361e-06
5,2,12,2.938634541484669e-06
5,2,13,9.154127974380781e-07
5,2,14,-1.597260803618629e-06
5,2,15,-3.4965422467279016e-06
5,2,16,-4.285679160799706e-06
5,2,17,-4.199175663233557e-06
5,2,18,-4.018376481178238e-06
5,2,19,-4.236539525128558e-06
5,2,20,-4.786087154948519e-06
5,2,21,-4.9205293913637e-06
5,2,22,-3.931201412714293e-06
5,2,23,-1.6269307040198621e-06
5,2,24,1.2070512819048671e-06
6,0,0,-1.6818220570303057e-05
6,0,1,-1.6802629648095062e-05
6,0,2,-1.6812747594904115e-05
6,0,3,-1.761859629247108e-05
6,0,4,-1.9355201509020496e-05
6,0,5,-2.1275032803323604e-05
6,0,6,-2.273040333640431e-05
6,0,7,-2.340816316383947e-05
6,0,8,-2.3430642962819228e-05
6,0,9,-2.2576478995591084e-05
6,0,10,-2.054473619555661e-05
6,0,11,-1.7250977073344988e-05
6,0,12,-1.3647842773576715e-05
6,0,13,-1.1110558427422244e-05
6,0,14,-1.0716799602581925e-05
6,0,15,-1.2112558214041338e-05
6,0,16,-1.4082972694027759e-05
6,0,17,-1.5301275062207503e-05
6,0,18,-1.5519587263291136e-05
6,0,19,-1.5071891763853156e-05
6,0,20,-1.44536332634819e-05
6,0,21,-1.3529788904335927e-05
6,0,22,-1.2293420333130958e-05
6,0,23,-1.108061131303178e-05
6,0,24,-1.0869553241797583e-05
6,1,0,-1.860283255590621e-05
6,1,1,-1.8578711300864235e-05
6,1,2,-1.9299466217673807e-05
6,1,3,-2.09826819116463e-05
6,1,4,-2.3501941527734565e-05
6,1,5,-2.6019534949504354e-05
6,1,6,-2.8169600829215354e-05
6,1,7,-2.9371795682188798e-05
6,1,8,-2.9392997822992465e-05
6,1,9,-2.761234104800732e-05
6,1,10,-2.427315666654194e-05
6,1,11,-2.0078620881548086e-05
6,1,12,-1.673025133105369e-05
6,1,13,-1.5189156919276814e-05
6,1,14,-1.5711503744948708e-05
6,1,15,-1.7029118570467358e-05
6,1,16,-1.8110260404426756e-05
6,1,17,-1.817547772387754e-05
6,1,18,-1.775299923871456e-05
6,1,19,-1.7127875144636257e-05
6,1,20,-1.6684943942315037e-05
6,1,21,-1.5985057927445437e-05
6,1,22,-1.5338168533435737e-05
6,1,23,-1.5100682728561498e-05
6,1,24,-1.6262944215170204e-05
6,2,0,-2.5176795691092243e-05
6,2,1,-2.6292013745449682e-05
6,2,2,-2.898175196136164e-05
6,2,3,-3.231650382938241e-05
6,2,4,-3.51585976896226e-05
6,2,5,-3.619299440559736e-05
6,2,6,-3.594971839356747e-05
6,2,7,-3.5199049104177186e-05
6,2,8,-3.497377672193611e-05
6,2,9,-3.459751657541865e-05
6,2,10,-3.347477518077604e-05
6,2,11,-3.097769559420936e-05
6,2,12,-2.831055650298381e-05
6,2,13,-2.6540767098453145e-05
6,2,14,-2.673913880980221e-05
6,2,15,-2.8013351092313985e-05
6,2,16,-2.9457765488255993e-05
6,2,17,-2.9732671543697582e-05
6,2,18,-2.9040390359839647e-05
6,2,19,-2.7380869549786585e-05
6,2,20,-2.5579028096296306e-05
6,2,21,-2.366662992040261e-05
6,2,22,-2.2702369071299117e-05
6,2,23,-2.3157181912581348e-05
6,2,24,-2.5903247682798614e-05
7,0,0,-2.1574419546118665e-05
7,0,1,-2.3555603171130312e-05
7,0,2,-2.366292791311335e-05
7,0,3,-2.1284232524268064e-05
7,0,4,-1.833996821049553e-05
7,0,5,-1.6715076593627428e-05
7,0,6,-1.7260552233707934e-05
7,0,7,-1.8623368218982487e-05
7,0,8,-1.9431772232901632e-05
7,0,9,-1.887622230175841e-05
7,0,10,-1.7868701518419404e-05
7,0,11,-1.7167633888015652e-05
7,0,12,-1.7278683920352663e-05
7,0,13,-1.732614644776875e-05
7,0,14,-1.6789985488764722e-05
7,0,15,-1.5254582331118466e-05
7,0,16,-1.352680285128657e-05
7,0,17,-1.205631433324984e-05
7,0,18,-1.1470182096606969e-05
7,0,19,-1.1351192539203053e-05
7,0,20,-1.1525282196844474e-05
7,0,21,-1.1196211729328507e-05
7,0,22,-1.0362592883921679e-05
7,0,23,-8.826848483858233e-06
7,0,24,-7.495925204069169e-06
7,1,0,-2.4583467532261717e-05
7,1,1,-2.6616096543946805e-05
7,1,2,-2.6795961129232656e-05
7,1,3,-2.5183259651933004e-05
7,1,4,-2.3433665395657197e-05
7,1,5,-2.2446485279727503e-05
7,1,6,-2.2447046983663688e-05
