level_0,level_1,level_2,signal
1,0,14,2.0809650178257747e-06
1,0,15,2.4060635400209726e-06
1,0,16,3.2007807498681277e-06
1,0,17,3.977039218770924e-06
1,0,18,4.186096037833519e-06
1,0,19,3.754645569202796e-06
1,0,20,3.1422489441707566e-06
1,0,21,2.982857994421597e-06
1,0,22,3.473799058078587e-06
1,0,23,4.241855339840692e-06
1,0,24,4.681795395942149e-06
1,0,25,4.600647003259837e-06
1,0,26,4.36381530698486e-06
1,0,27,4.549606523633658e-06
1,0,28,5.2604628637595145e-06
1,0,29,5.961160147915185e-06
1,0,30,5.888151732935036e-06
1,0,31,4.827393858333398e-06
1,0,32,3.3141012448124766e-06
1,0,33,2.224945307219517e-06
1,0,34,1.9339159113635813e-06
1,0,35,2.0561405414699094e-06
1,0,36,1.8248744071558957e-06
1,1,0,4.500417411449996e-06
1,1,1,4.247991154988164e-06
1,1,2,4.598881492118447e-06
1,1,3,5.227572260672371e-06
1,1,4,5.606528877121825e-06
1,1,5,5.245544240045088e-06
1,1,6,4.280860657797912e-06
1,1,7,3.055054594418847e-06
1,1,8,1.9957513656649006e-06
1,1,9,1.0952144456896287e-06
1,1,10,3.6148017527238253e-07
1,1,11,-1.8855418201316904e-07
1,1,12,-1.705352158697214e-07
1,1,13,5.873488222488258e-07
1,1,14,2.05691324818005e-06
1,1,15,3.6652193194194774e-06
1,1,16,4.9051589306747e-06
1,1,17,5.332023726950752e-06
1,1,18,5.029159440162172e-06
1,1,19,4.1776832117167585e-06
1,1,20,3.2690928979362227e-06
1,1,21,2.5953599493026348e-06
1,1,22,2.4445127929092423e-06
1,1,23,2.553289088457939e-06
1,1,24,2.500403062155422e-06
1,1,25,1.6520376694343074e-06
1,1,26,2.0935620482768355e-08
1,1,27,-1.9519524648610865e-06
1,1,28,-3.3542779919630355e-06
1,1,29,-3.869690829925288e-06
1,1,30,-3.701558362669249e-06
1,1,31,-3.6892448956174007e-06
1,1,32,-4.198283994614652e-06
1,1,33,-5.178852447761817e-06
1,1,34,-5.985296318670492e-06
1,1,35,-6.424759435743233e-06
1,1,36,-6.572286026930972e-06
1,2,0,1.4812288502693747e-05
1,2,1,1.211718426796137e-05
1,2,2,1.0910172730975562e-05
1,2,3,1.0890278079774647e-05
1,2,4,1.1466223975605872e-05
1,2,5,1.2248831809015298e-05
1,2,6,1.3275598955722135e-05
1,2,7,1.4399130519373421e-05
1,2,8,1.5210987702827714e-05
1,2,9,1.51583665213863e-05
1,2,10,1.4326973391446817e-05
1,2,11,1.3463273554027429e-05
1,2,12,1.3699240138929187e-05
1,2,13,1.5507702713947035e-05
1,2,14,1.8431594346096278e-05
1,2,15,2.1154407610623647e-05
1,2,16,2.2538949605657894e-05
1,2,17,2.2133863569835026e-05
1,2,18,2.0555383832087867e-05
1,2,19,1.881164090101258e-05
1,2,20,1.7883828234524697e-05
1,2,21,1.7997627123689307e-05
1,2,22,1.8788127916036213e-05
1,2,23,1.9340632131276754e-05
1,2,24,1.8952206583447103e-05
1,2,25,1.733902489293776e-05
1,2,26,1.5045239930715259e-05
1,2,27,1.2890203116688176e-05
1,2,28,1.1675781744357669e-05
1,2,29,1.14369826291145e-05
1,2,30,1.1699432972530764e-05
1,2,31,1.1626066580430663e-05
1,2,32,1.0885993995867578e-05
1,2,33,9.59420518228531e-06
1,2,34,8.36736447771809e-06
1,2,35,7.5025630602995e-06
1,2,36,6.966640025113e-06
2,0,0,-4.202439294070031e-06
2,0,1,-5.581654196657674e-06
2,0,2,-6.5126944779913035e-06
2,0,3,-7.624171962483553e-06
2,0,4,-9.464624740820372e-06
2,0,5,-1.191350037987903e-05
2,0,6,-1.4136143937873002e-05
2,0,7,-1.5176329405811864e-05
2,0,8,-1.4593574668743826e-05
2,0,9,-1.2744378372011754e-05
2,0,10,-1.0432406425865833e-05
2,0,11,-8.38615318334517e-06
2,0,12,-6.864905401448239e-06
2,0,13,-5.773941388361213e-06
2,0,14,-4.9828821662590964e-06
2,0,15,-4.651475752516287e-06
2,0,16,-5.114062227029348e-06
2,0,17,-6.575661343718488e-06
2,0,18,-8.765403020890845e-06
2,0,19,-1.0990807804840544e-05
2,0,20,-1.2451067053915067e-05
2,0,21,-1.275940613509202e-05
2,0,22,-1.2137246266189904e-05
2,0,23,-1.1282240470653255e-05
2,0,24,-1.0830993576250872e-05
2,0,25,-1.0940378141865179e-05
2,0,26,-1.1155656268578486e-05
2,0,27,-1.0843019279174792e-05
2,0,28,-9.693431783323089e-06
2,0,29,-8.123249547762788e-06
2,0,30,-7.007749186245711e-06
2,0,31,-7.107760135525987e-06
2,0,32,-8.433438904988599e-06
2,0,33,-1.0248633923687172e-05
2,0,34,-1.152258354412516e-05
2,0,35,-1.1708612320793601e-05
2,0,36,-1.097834918243213e-05
2,1,0,-2.7939637637030515e-06
2,1,1,-2.929798436527396e-06
2,1,2,-3.6256744891971266e-06
2,1,3,-5.201968529244415e-06
2,1,4,-7.531009144611791e-06
2,1,5,-9.917761929039088e-06
2,1,6,-1.165368757113721e-05
2,1,7,-1.2275246445931439e-05
2,1,8,-1.1939663268657969e-05
2,1,9,-1.1069375051520763e-05
2,1,10,-1.0131581953824785e-05
2,1,11,-9.143218039573623e-06
2,1,12,-7.929342364072312e-06
2,1,13,-6.302753266267526e-06
2,1,14,-4.612901535054132e-06
2,1,15,-3.4804871184172044e-06
2,1,16,-3.508071001739367e-06
2,1,17,-4.557273200285966e-06
2,1,18,-5.924882950306056e-06
2,1,19,-6.656504509974337e-06
2,1,20,-6.420231607252456e-06
